Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Feces	Feces	Feces	Feces	Feces	Mucosa	Mucosa	Mucosa	Mucosa	Mucosa	Tumor	Tumor	Tumor	Tumor	Tumor
99426890eaf318facaf4b77a7f83a31b	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	882.0	1.0	1.0	1.0	1.0	298.0
d0d71323b9dd35b87d972d7332c7828d	1.0	1.0	1.0	60.25	1106.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4cbc3567a6fdadc7872671c3502cbe92	1.0	1.0	1.0	1.0	25.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1139.0
2c04370f01b782754cc821b71cab8ca8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	790.0	1.0	1.0	1.0	1.0	370.0
c106ca8cc1b8637c31aa4f5f074c819d	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0	508.0	1.0	1.0	10.0	87.25	500.0
2b98073a84f1e483cca1c267e4df7b54	1.0	1.0	1.0	1.0	617.0	1.0	1.0	1.0	1.0	298.0	1.0	1.0	1.0	1.0	234.0
a43e166615cbe7b4ca69951d75475453	1.0	1.0	1.0	1.0	243.0	1.0	1.0	1.0	1.0	491.0	1.0	1.0	1.0	1.0	367.0
76c3589bb8ed952c0e018f6402cc6c9c	1.0	24.0	108.5	129.25	705.0	1.0	1.0	1.0	1.0	25.0	1.0	1.0	1.0	1.0	25.0
4b9f6065c3add3f819ccbae6ad25e7ec	1.0	1.0	1.0	1.0	298.0	1.0	1.0	1.0	1.0	387.0	1.0	1.0	1.0	1.0	411.0
5c72d15d64a894030799d518b8ceed95	1.0	1.0	1.0	1.0	136.0	1.0	1.0	1.0	1.0	732.0	1.0	1.0	1.0	1.0	219.0
02e0e7cf8aa8041880c82e640ed3c14e	1.0	27.75	69.0	78.75	81.0	1.0	7.5	34.0	188.75	286.0	1.0	2.5	20.5	49.75	78.0
57aefa5d0a0056772a9e3e71c4ddec1b	1.0	1.0	1.0	1.0	34.0	1.0	1.0	1.0	1.0	458.0	1.0	1.0	1.0	1.0	578.0
728accba6ebfa4fbb0bcbb8395eb2c67	1.0	1.0	1.0	73.75	222.0	1.0	1.0	1.5	55.25	334.0	1.0	1.0	1.0	97.0	207.0
62effc65a8e343041427a02532f079a4	1.0	1.0	1.0	1.0	618.0	1.0	1.0	1.0	1.0	232.0	1.0	1.0	1.0	1.0	190.0
1b1f1850c1613c9a2b6281ff1cf3512b	1.0	21.5	54.0	84.25	204.0	1.0	1.0	21.0	131.0	221.0	1.0	1.0	16.0	64.0	95.0
af3e531597aa05365688feb294119c3e	1.0	32.75	150.0	208.0	480.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0
e57c3e84b410a0373fc4bda2b20de62c	1.0	12.75	50.0	262.0	332.0	1.0	1.0	1.0	8.5	128.0	1.0	1.0	1.0	1.0	98.0
f21fcb443a357dfb49dbe37bc3f81c9a	1.0	25.25	83.5	259.5	391.0	1.0	1.0	1.0	9.25	48.0	1.0	1.0	1.0	12.25	33.0
d4535a084421c28e38562926571e17bf	1.0	25.5	127.5	160.5	299.0	1.0	1.0	4.0	13.75	58.0	1.0	1.0	1.0	42.25	130.0
b5d49db9d9ccb60a34050267bfcc36fe	1.0	1.0	1.0	2.5	19.0	1.0	1.0	6.5	12.0	87.0	1.0	1.0	3.0	156.5	621.0
16abbdda1a2783a547c99db42061b8e4	1.0	1.0	1.0	97.0	766.0	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	15.0
445e59652a7deaa04b2903ddfc7f6269	1.0	1.0	1.0	1.0	928.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
66984181d15d18f96effbd49dca72d76	1.0	1.0	1.0	1.0	235.0	1.0	1.0	1.0	1.0	199.0	1.0	1.0	1.0	1.0	493.0
69fb42988e0a038de312b59fc31ed5ea	1.0	1.0	1.0	1.0	235.0	1.0	1.0	1.0	1.0	391.0	1.0	1.0	1.0	1.0	263.0
dcdf220234a342507a50899ecea1d558	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	858.0
34f2907e8352301d1440d98eed929105	1.0	1.0	1.0	1.0	869.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
59dfabe350e121d71eca0fb0bd5b54f8	1.0	1.0	1.0	1.0	58.0	1.0	1.0	1.0	117.25	186.0	1.0	1.0	1.0	103.0	315.0
